Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
182	0.1275	236.621	174.967	0.000164959	7.18304e-05
183	0.1275	235.989	174.602	0.000162146	7.14316e-05
184	0.1275	234.635	173.82	0.00016358	7.16184e-05
185	0.1275	232.989	171.364	0.000151607	6.9807e-05
186	0.1275	240.471	179.167	0.000180597	7.40012e-05
187	0.1275	235.28	174.14	0.000166899	7.20812e-05
188	0.1275	237.821	176.665	0.000168044	7.23075e-05
189	0.1275	240.902	179.224	0.000171059	7.27912e-05
190	0.1275	235.017	173.39	0.000156815	7.06159e-05
191	0.1275	238.49	177.066	0.000168996	7.24489e-05
192	0.1275	245.385	184.529	0.000199747	7.62195e-05
193	0.1275	234.597	173.43	0.000158611	7.0886e-05
194	0.1275	254.055	189.363	0.000178447	7.39695e-05
195	0.1275	241.557	180.029	0.000174733	7.3292e-05
196	0.1275	238.096	177.948	0.000180417	7.39382e-05
197	0.1275	243.789	181.624	0.000175682	7.34257e-05
198	0.1275	240.628	179.26	0.000172289	7.29354e-05
199	0.1275	233.212	171.611	0.000152683	6.99769e-05
200	0.1275	232.579	171.999	0.000160625	7.11523e-05
201	0.1275	242.714	181.035	0.000177537	7.36725e-05
202	0.1275	247.294	184.206	0.000175432	7.34821e-05
203	0.1275	238.906	177.822	0.000171426	7.27977e-05
204	0.1275	239.173	178.707	0.000180401	7.39757e-05
205	0.1275	234.088	172.931	0.000158506	7.08699e-05
206	0.1275	243.943	182.815	0.000188113	7.49723e-05
207	0.1275	242.12	179.698	0.000166493	7.21766e-05
208	0.1275	239.063	178.082	0.000175035	7.32839e-05
209	0.1275	240.708	179.692	0.000178274	7.37348e-05
210	0.1275	239.058	177.116	0.000165257	7.19274e-05
211	0.1275	236.599	174.978	0.000161103	7.12868e-05
212	0.1275	233.214	173.348	0.000170209	7.25273e-05
213	0.1275	232.715	172.151	0.00016052	7.11435e-05
214	0.1275	245.271	182.56	0.00017165	7.29382e-05
215	0.1275	236.468	175.325	0.000164947	7.18466e-05
216	0.1275	240.752	178.775	0.000172653	7.29779e-05
217	0.1275	242.939	179.742	0.000168534	7.24434e-05
218	0.1275	237.672	176.586	0.000166971	7.21349e-05
219	0.1275	243.251	181.266	0.000176976	7.36111e-05
220	0.1275	232.73	171.801	0.000156692	7.05673e-05
221	0.1275	238.389	177.294	0.000170234	7.26261e-05
222	0.1275	241.978	180.529	0.000176953	7.35888e-05
223	0.1275	237.717	176.018	0.000162145	7.14776e-05
224	0.1275	244.29	182.76	0.000182609	7.43172e-05
225	0.1275	238.148	176.83	0.000167807	7.22846e-05
226	0.1275	240.644	179.87	0.00018199	7.41951e-05
227	0.1275	232.31	170.725	0.000151418	6.97587e-05
228	0.1275	238.598	176.786	0.00016711	7.218e-05
229	0.1275	243.887	181.603	0.000172378	7.30154e-05
230	0.1275	238.475	177.013	0.00016699	7.21751e-05
231	0.1275	234.051	172.535	0.000155324	7.03941e-05
232	0.1275	240.571	178.093	0.000163891	7.177e-05
233	0.1275	237.425	176.07	0.000164773	7.18469e-05
234	0.1275	231.52	171.561	0.0001649	7.17375e-05
235	0.1275	239.546	178.297	0.000172952	7.29973e-05
236	0.1275	234.912	173.957	0.000162317	7.14423e-05
237	0.1275	237.92	177.506	0.000176067	7.33993e-05
238	0.1275	239.461	177.921	0.000168725	7.24457e-05
239	0.1275	233.4	171.905	0.000154255	7.02095e-05
240	0.1275	235.16	174.391	0.000164606	7.1764e-05
241	0.1275	233.088	172.072	0.000157973	7.07643e-05
242	0.1275	237.605	176.871	0.000170098	7.25841e-05
243	0.1275	237.373	176.677	0.000171965	7.2847e-05
244	0.1275	229.929	168.416	0.00014542	6.87847e-05
245	0.1275	241.334	179.872	0.000174964	7.33187e-05
246	0.1275	238.419	176.874	0.000166173	7.20545e-05
247	0.1275	240.655	178.915	0.000169907	7.2625e-05
248	0.1275	228.681	167.915	0.000149612	6.94256e-05
249	0.1275	239.183	177.953	0.000169869	7.25877e-05
250	0.1275	237.606	176.819	0.00017175	7.28133e-05
251	0.1275	250.437	188.221	0.000197315	7.60421e-05
252	0.1275	238.473	177.158	0.000168358	7.23699e-05
253	0.1275	239.588	177.758	0.000167089	7.22073e-05
254	0.1275	244.886	181.92	0.000168469	7.25098e-05
255	0.1275	242.508	181.551	0.000185187	7.46174e-05
256	0.1275	241.661	179.986	0.000176797	7.3551e-05
257	0.1275	236.379	175.098	0.000162624	7.15183e-05
258	0.1275	241.452	180.757	0.000182988	7.42953e-05
259	0.1275	245.035	183.229	0.000182894	7.43813e-05
260	0.1275	243.931	182.255	0.000180139	7.39986e-05
261	0.1275	235.815	175.124	0.000167273	7.21757e-05
262	0.1275	234.957	174.429	0.00016703	7.21018e-05
263	0.1275	231.335	170.97	0.000159656	7.09789e-05
264	0.1275	240.989	179.007	0.000167982	7.2367e-05
265	0.1275	237.808	176.2	0.00016363	7.16852e-05
266	0.1275	237.962	177.176	0.000172043	7.28525e-05
267	0.1275	236.133	174.274	0.00015676	7.06427e-05
268	0.1275	241.039	179.1	0.000171461	7.28286e-05
269	0.1275	239.296	177.132	0.00016256	7.15559e-05
270	0.1275	241.874	180.533	0.000176369	7.34572e-05
271	0.1275	240.237	179.568	0.000180655	7.40121e-05
272	0.1275	239.675	177.569	0.000163809	7.17483e-05
273	0.1275	238.056	176.944	0.000167812	7.22753e-05
274	0.1275	244.78	182.533	0.000176369	7.35619e-05
275	0.1275	231.448	170.62	0.000155822	7.04108e-05
276	0.1275	243.492	182.895	0.000192004	7.53558e-05
277	0.1275	239.184	178.746	0.000183306	7.43065e-05
278	0.1275	241.302	179.263	0.000170073	7.26468e-05
279	0.1275	240.071	179.254	0.000178349	7.37337e-05
280	0.1275	235.214	175.029	0.000173253	7.295e-05
281	0.1275	236.557	174.619	0.000156408	7.05828e-05
282	0.1275	240.063	178.246	0.000168828	7.24555e-05
283	0.1275	239.24	177.587	0.00016658	7.21406e-05
284	0.1275	244.539	181.857	0.000172252	7.30054e-05
285	0.1275	234.925	174.348	0.000168092	7.22533e-05
286	0.1275	244.421	182.319	0.000177564	7.3712e-05
287	0.1275	247.38	185.045	0.000183539	7.44542e-05
288	0.1275	232.997	172.361	0.000161462	7.12727e-05
289	0.1275	239.701	178.7	0.000174591	7.32332e-05
290	0.1275	237.705	177.619	0.000180259	7.39308e-05
291	0.1275	244.015	181.005	0.000167516	7.23446e-05
292	0.1275	235.874	174.95	0.000165168	7.1867e-05
293	0.1275	235.977	175.686	0.000172041	7.28327e-05
294	0.1275	242.073	178.912	0.000161729	7.14785e-05
295	0.1275	243.503	181.34	0.000173358	7.31474e-05
296	0.1275	240.51	179.398	0.000175837	7.33764e-05
297	0.1275	236.487	175.576	0.00016685	7.21237e-05
298	0.1275	241.933	180.127	0.000173563	7.31363e-05
299	0.1275	231.209	170.463	0.000156717	7.05228e-05
300	0.1275	240.491	178.428	0.000165803	7.20518e-05
301	0.1275	233.507	172.32	0.000156671	7.05887e-05
302	0.1275	233.394	173.426	0.000168856	7.23298e-05
303	0.1275	242.555	180.965	0.000179147	7.3866e-05
304	0.1275	240.704	178.482	0.000166703	7.21669e-05
305	0.1275	238.151	177.43	0.00017112	7.27085e-05
306	0.1275	238.015	176.738	0.000166822	7.2146e-05
307	0.1275	244.395	182.724	0.000182245	7.42904e-05
308	0.1275	240.748	178.963	0.00017284	7.30139e-05
309	0.1275	240.972	180.011	0.000181626	7.41502e-05
310	0.1275	243.878	181.111	0.000168917	7.25489e-05
311	0.1275	234.163	171.309	0.000144711	6.87573e-05
312	0.1275	239.252	177.493	0.000166257	7.20864e-05
313	0.1275	231.237	170.322	0.000153817	7.01159e-05
314	0.1275	239.462	177.586	0.000169975	7.25885e-05
315	0.1275	240.923	179.768	0.000176984	7.35584e-05
316	0.1275	233.6	172.962	0.000162348	7.14153e-05
317	0.1275	239.519	178.28	0.000170944	7.27394e-05
318	0.1275	233.858	172.879	0.000159844	7.10492e-05
319	0.1275	244.934	183.169	0.000184394	7.45456e-05
320	0.1275	237.828	177.461	0.000174624	7.31797e-05
321	0.1275	240.826	179.464	0.000172761	7.29864e-05
322	0.1275	246.031	184.338	0.000188467	7.50472e-05
323	0.1275	237.331	175.518	0.000160794	7.12624e-05
324	0.1275	240.971	179.522	0.000178152	7.3714e-05
325	0.1275	237.523	176.472	0.00017228	7.28685e-05
326	0.1275	241.526	179.583	0.000169527	7.25615e-05
327	0.1275	236.319	174.988	0.00016215	7.14447e-05
328	0.1275	242.466	180.982	0.000179566	7.39298e-05
329	0.1275	236.402	176.176	0.000173561	7.30412e-05
330	0.1275	239.342	177.43	0.000163394	7.16773e-05
331	0.1275	235.743	173.792	0.000156454	7.05846e-05
332	0.1275	232.603	172.041	0.000160216	7.10935e-05
333	0.1275	236.32	176.306	0.000177633	7.35676e-05
334	0.1275	240.648	178.878	0.000170709	7.27313e-05
335	0.1275	236.753	175.412	0.000163339	7.16122e-05
336	0.1275	247.721	185.807	0.000191541	7.53918e-05
337	0.1275	244.111	182.239	0.000178281	7.37744e-05
338	0.1275	238.419	176.93	0.00016613	7.20612e-05
339	0.1275	236.637	173.911	0.00015049	6.97082e-05
340	0.1275	235.952	174.653	0.000161787	7.13634e-05
341	0.1275	238.23	177.035	0.000169665	7.25387e-05
342	0.1275	233.73	172.277	0.000154844	7.03159e-05
343	0.1275	237.511	175.861	0.00016192	7.14338e-05
344	0.1275	236.623	177.142	0.000181944	7.40962e-05
345	0.1275	232.202	171.136	0.000155275	7.0349e-05
346	0.1275	233.209	172.268	0.000159279	7.09552e-05
347	0.1275	239.37	177.516	0.000165954	7.20446e-05
348	0.1275	227.154	166.168	0.000144402	6.85941e-05
349	0.1275	239.491	178.064	0.000170171	7.26375e-05
350	0.1275	231.486	171.161	0.000160377	7.1093e-05
351	0.1275	239.388	178.676	0.000177629	7.36378e-05
352	0.1275	234.416	173.705	0.000163333	7.15528e-05
353	0.1275	247.203	185.104	0.000186649	7.48523e-05
354	0.1275	239.438	177.376	0.000162707	7.15862e-05
355	0.1275	236.1	175.068	0.000168007	7.22595e-05
356	0.1275	240.486	178.83	0.000169795	7.26025e-05
357	0.1275	238.78	178.016	0.000175454	7.33283e-05
358	0.1275	238.145	176.89	0.000165916	7.20048e-05
359	0.1275	238.279	177.377	0.000171973	7.28676e-05
360	0.1275	244.801	182.166	0.000172953	7.31115e-05
361	0.1275	232.025	171.646	0.000160852	7.11729e-05
362	0.1275	242.62	180.966	0.000176105	7.34856e-05
363	0.1275	240.112	178.735	0.000172448	7.29456e-05
364	0.1275	236.066	174.966	0.000163876	7.16911e-05
365	0.1275	240.912	179.236	0.000171978	7.2911e-05
366	0.1275	235.439	174.187	0.000161045	7.12615e-05
367	0.1275	227.605	165.976	0.000140599	6.80015e-05
368	0.1275	241.905	180.308	0.000175937	7.34544e-05
369	0.1275	241.444	179.254	0.000169727	7.25775e-05
370	0.1275	229.861	169.511	0.000156616	7.04967e-05
371	0.1275	233.222	171.627	0.000151783	6.98396e-05
372	0.1275	239.095	178.343	0.000177019	7.35385e-05
373	0.1275	238.466	177.817	0.000175347	7.33161e-05
374	0.1275	239.222	176.98	0.000166749	7.21323e-05
375	0.1275	236.711	175.412	0.000164208	7.17476e-05
376	0.1275	230.827	171.146	0.000166689	7.19769e-05
377	0.1275	240.983	179.025	0.000169332	7.2551e-05
378	0.1275	240.15	179.3	0.0001784	7.37291e-05
379	0.1275	234.559	173.593	0.00016218	7.14124e-05
380	0.1275	239.069	177.276	0.000164155	7.17785e-05
381	0.1275	236.642	174.873	0.000164725	7.18005e-05
382	0.1275	246.191	183.951	0.000181078	7.41639e-05
383	0.1275	240.891	179.345	0.000172471	7.29777e-05
384	0.1275	251.153	188.98	0.000204214	7.67309e-05
385	0.1275	230.352	168.821	0.000146815	6.90329e-05
386	0.1275	239.824	178.684	0.000175626	7.33641e-05
387	0.1275	232.23	171.108	0.000156891	7.05849e-05
388	0.1275	240.318	178.997	0.000173324	7.30821e-05
389	0.1275	240.686	179.214	0.000172729	7.30147e-05
390	0.1275	240.261	179.478	0.000181237	7.40903e-05
391	0.1275	238.907	177.791	0.00017232	7.29192e-05
392	0.1275	239.604	177.728	0.000165483	7.19904e-05
393	0.1275	226.433	164.885	0.000139953	6.78671e-05
394	0.1275	239.701	177.354	0.000161474	7.14084e-05
395	0.1275	239.976	178.726	0.000175103	7.32967e-05
396	0.1275	239.004	177.089	0.000169159	7.24748e-05
397	0.1275	237.662	176.547	0.000168601	7.23886e-05
398	0.1275	240.59	179.238	0.000173633	7.31287e-05
399	0.1275	238.566	176.829	0.00016584	7.2006e-05
400	0.1275	239.464	177.572	0.000165587	7.19891e-05
401	0.1275	244.969	183.152	0.000185764	7.47132e-05
402	0.1275	240.808	179.143	0.000171234	7.28072e-05
403	0.1275	241.114	179.069	0.00016768	7.23281e-05
404	0.1275	232.568	171.42	0.000155568	7.03972e-05
405	0.1275	247.282	186.009	0.000197189	7.59594e-05
406	0.1275	244.655	182.182	0.000176221	7.35418e-05
407	0.1275	237.294	176.456	0.000169875	7.25676e-05
408	0.1275	244.325	182.414	0.000180115	7.40248e-05
409	0.1275	235.321	174.062	0.000161279	7.13034e-05
410	0.1275	239.342	178.087	0.00017148	7.28209e-05
411	0.1275	243.068	180.644	0.000172304	7.29752e-05
412	0.1275	231.782	171.125	0.000156967	7.05912e-05
413	0.1275	232.984	171.989	0.00015729	7.0665e-05
414	0.1275	240.87	178.781	0.00016626	7.21187e-05
415	0.1275	238.156	177.557	0.000174859	7.32538e-05
416	0.1275	239.965	178.616	0.000170248	7.26502e-05
417	0.1275	241.495	180.525	0.000183276	7.43568e-05
418	0.1275	240.883	179.343	0.000174015	7.3167e-05
419	0.1275	237.353	175.452	0.00015919	7.10262e-05
420	0.1275	244.211	181.418	0.000167597	7.23631e-05
421	0.1275	239.625	178.468	0.000173376	7.30641e-05
422	0.1275	244.869	182.579	0.000177179	7.3659e-05
423	0.1275	232.783	171.594	0.000155713	7.0414e-05
424	0.1275	242.984	181.183	0.000175915	7.34722e-05
425	0.1275	246.768	184.597	0.000182407	7.43324e-05
426	0.1275	241.286	179.402	0.000170021	7.26542e-05
427	0.1275	232.598	172.008	0.000160265	7.10988e-05
428	0.1275	239.713	178.132	0.000168669	7.24415e-05
429	0.1275	250.087	186.065	0.000175821	7.35804e-05
430	0.1275	227.18	165.576	0.000140064	6.79127e-05
431	0.1275	239.81	179.19	0.000182836	7.42713e-05
432	0.1275	228.52	167.667	0.000152495	6.98525e-05
433	0.1275	234.619	172.256	0.000149107	6.94573e-05
434	0.1275	239.393	178.358	0.000174737	7.32514e-05
435	0.1275	247.658	185.893	0.000193581	7.56309e-05
436	0.1275	235.637	174.402	0.000161828	7.13864e-05
437	0.1275	236.689	175.318	0.000162704	7.15366e-05
438	0.1275	239.049	177.776	0.000170118	7.26314e-05
439	0.1275	235.809	174.688	0.000163065	7.15652e-05
440	0.1275	241.492	180.023	0.000176327	7.34948e-05
441	0.1275	236.412	175.197	0.000166673	7.20703e-05
442	0.1275	244.847	181.556	0.000164401	7.19152e-05
443	0.1275	255.558	193.685	0.000233126	7.91699e-05
444	0.1275	236.276	175.16	0.000164518	7.17939e-05
445	0.1275	236.334	174.176	0.000155465	7.04387e-05
446	0.1275	243.508	181.839	0.00017642	7.35163e-05
447	0.1275	235.449	174.892	0.00016805	7.22671e-05
448	0.1275	238.184	177.435	0.000173425	7.30595e-05
449	0.1275	244.085	182.365	0.000179084	7.38683e-05
450	0.1275	237.462	177.026	0.000174299	7.31299e-05
451	0.1275	237.063	176.282	0.000169532	7.25044e-05
452	0.1275	237.409	176.516	0.000168693	7.23843e-05
453	0.1275	233.999	172.404	0.000153946	7.0181e-05
454	0.1275	238.951	178.401	0.000178738	7.37586e-05
455	0.1275	236.425	175.582	0.000169794	7.25171e-05
456	0.1275	242.517	181.149	0.000179742	7.39542e-05
457	0.1275	236.907	175.892	0.000166853	7.21177e-05
458	0.1275	230.294	168.123	0.000141484	6.81932e-05
459	0.1275	239.717	177.935	0.000166419	7.2127e-05
460	0.1275	237.178	174.882	0.000156763	7.0657e-05
461	0.1275	238.787	177.954	0.000172846	7.29722e-05
462	0.1275	237.57	175.886	0.000161988	7.14477e-05
463	0.1275	229.194	168.998	0.000155834	7.03746e-05
464	0.1275	241.757	179.183	0.00016821	7.24021e-05
465	0.1275	238.903	177.387	0.000169191	7.24685e-05
466	0.1275	242.643	181.376	0.000182876	7.43249e-05
467	0.1275	238.444	177.472	0.000170352	7.26293e-05
468	0.1275	236.927	176.051	0.000166612	7.20767e-05
469	0.1275	241.682	179.481	0.000167934	7.23718e-05
470	0.1275	234.111	173.416	0.000163104	7.15352e-05
471	0.1275	241.425	180.031	0.000176163	7.34803e-05
472	0.1275	238.346	177.014	0.000167071	7.21755e-05
473	0.1275	234.304	174.178	0.000169391	7.24361e-05
474	0.1275	237.944	176.527	0.00017006	7.25831e-05
475	0.1275	235.411	174.64	0.000166678	7.20697e-05
476	0.1275	237.767	176.627	0.000169031	7.24464e-05
477	0.1275	237.236	176.545	0.000171552	7.27709e-05
478	0.1275	234.215	173.862	0.000167166	7.21219e-05
479	0.1275	240.757	180.225	0.000184774	7.45432e-05
480	0.1275	240.106	179.687	0.000183772	7.44028e-05
481	0.1275	242.624	179.873	0.000165409	7.20289e-05
482	0.1275	237.204	175.781	0.000163709	7.1693e-05
483	0.1275	245.832	184.55	0.000188505	7.49722e-05
484	0.1275	238.941	177.624	0.000169481	7.25323e-05
485	0.1275	234.467	173.935	0.000166711	7.20558e-05
486	0.1275	239.553	177.876	0.000167661	7.22928e-05
487	0.1275	238.243	176.695	0.000165053	7.18956e-05
488	0.1275	234.156	173.3	0.000162867	7.15025e-05
489	0.1275	236.028	176.047	0.000177701	7.3564e-05
490	0.1275	236.818	175.209	0.000161078	7.1294e-05
491	0.1275	242.21	181.038	0.000183166	7.43534e-05
492	0.1275	239.507	178.357	0.000172635	7.29667e-05
493	0.1275	239.29	178.027	0.000168632	7.23998e-05
494	0.1275	232.593	170.831	0.000148908	6.93829e-05
495	0.1275	244.357	182.156	0.000175669	7.34661e-05
496	0.1275	234.916	174.842	0.000173395	7.29829e-05
497	0.1275	230.17	169.49	0.000152944	6.99448e-05
498	0.1275	242.462	180.165	0.000168716	7.24921e-05
499	0.1275	239.058	178.365	0.000177041	7.35518e-05
