Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
184	0.0263	269.502	208.526	0.000370136	8.57589e-05
185	0.0263	271.277	209.825	0.000371106	8.58148e-05
186	0.0263	270.295	209.105	0.000370518	8.57822e-05
187	0.0263	271.474	209.978	0.000371344	8.58228e-05
188	0.0263	269.691	208.663	0.00037019	8.57633e-05
189	0.0263	269.294	208.373	0.000370006	8.57519e-05
190	0.0263	269.642	208.621	0.000369977	8.57563e-05
191	0.0263	269.322	208.389	0.000369909	8.57497e-05
192	0.0263	269.485	208.507	0.000369818	8.57494e-05
193	0.0263	269.587	208.585	0.000370184	8.57618e-05
194	0.0263	269.289	208.361	0.000369723	8.57436e-05
195	0.0263	270.815	209.489	0.000370929	8.58025e-05
196	0.0263	270.164	209.013	0.000370534	8.57808e-05
197	0.0263	271.102	209.701	0.00037111	8.5812e-05
198	0.0263	269.495	208.516	0.000369927	8.57529e-05
199	0.0263	269.99	208.867	0.000369671	8.57536e-05
200	0.0263	268.983	208.142	0.000369822	8.57414e-05
201	0.0263	269.523	208.538	0.000370096	8.5758e-05
202	0.0263	270.635	209.357	0.000370801	8.57957e-05
203	0.0263	268.941	208.113	0.000369779	8.57401e-05
204	0.0263	269.231	208.325	0.000369933	8.57496e-05
205	0.0263	269.303	208.378	0.000369874	8.57474e-05
206	0.0263	270.85	209.503	0.000370308	8.5785e-05
207	0.0263	270.187	209.026	0.000370532	8.57813e-05
208	0.0263	271.401	209.92	0.00037128	8.58215e-05
209	0.0263	270.703	209.404	0.000370785	8.57961e-05
210	0.0263	269.784	208.71	0.000369371	8.57432e-05
211	0.0263	269.013	208.165	0.000369832	8.57424e-05
212	0.0263	269.452	208.486	0.000370025	8.57561e-05
213	0.0263	269.707	208.679	0.000370224	8.57613e-05
214	0.0263	269.534	208.543	0.000369932	8.5756e-05
215	0.0263	269.53	208.543	0.000370151	8.57598e-05
216	0.0263	270.194	209.032	0.00037044	8.57787e-05
217	0.0263	270.106	208.969	0.000370495	8.5779e-05
218	0.0263	270.536	209.284	0.000370727	8.57923e-05
219	0.0263	268.3	207.489	0.000362684	8.55237e-05
220	0.0263	269.466	208.499	0.000370084	8.57567e-05
221	0.0263	269.08	208.213	0.00036987	8.57447e-05
222	0.0263	273.919	211.76	0.00037237	8.58913e-05
223	0.0263	269.126	208.245	0.000369881	8.5746e-05
224	0.0263	269.477	208.507	0.000370095	8.57573e-05
225	0.0263	269.12	208.24	0.000369703	8.57405e-05
226	0.0263	270.419	209.193	0.000370494	8.57838e-05
227	0.0263	269.858	208.784	0.000370232	8.57694e-05
228	0.0263	270.196	209.036	0.000370516	8.57809e-05
229	0.0263	269.88	208.797	0.000370136	8.57662e-05
230	0.0263	270.203	209.033	0.000370186	8.57717e-05
231	0.0263	270.768	209.456	0.000370888	8.58006e-05
232	0.0263	270.389	209.161	0.000369982	8.57695e-05
233	0.0263	273.532	211.486	0.000372544	8.58907e-05
234	0.0263	269.215	208.313	0.000369884	8.57474e-05
235	0.0263	269.106	208.215	0.000369113	8.57237e-05
236	0.0263	269.466	208.491	0.000369905	8.57517e-05
237	0.0263	269.713	208.681	0.000370262	8.57659e-05
238	0.0263	269.838	208.773	0.000370325	8.57697e-05
239	0.0263	268.939	208.106	0.000369698	8.57377e-05
240	0.0263	269.908	208.821	0.000370215	8.57678e-05
241	0.0263	268.969	208.13	0.000369638	8.57361e-05
242	0.0263	269.228	208.322	0.000369963	8.575e-05
243	0.0263	271.211	209.783	0.000371141	8.58145e-05
244	0.0263	269.543	208.554	0.000370166	8.57605e-05
245	0.0263	269.952	208.849	0.000370094	8.57647e-05
246	0.0263	272.657	210.842	0.00037204	8.58627e-05
247	0.0263	269.791	208.735	0.000370315	8.57683e-05
248	0.0263	268.969	208.124	0.000369443	8.57307e-05
249	0.0263	271.483	209.979	0.000371323	8.58244e-05
250	0.0263	270.325	209.128	0.000370637	8.57868e-05
251	0.0263	269.104	208.234	0.000369898	8.57453e-05
252	0.0263	269.037	208.179	0.000369764	8.57412e-05
253	0.0263	269.631	208.619	0.00037011	8.57606e-05
254	0.0263	268.952	208.111	0.000369328	8.57273e-05
255	0.0263	269.258	208.346	0.000369944	8.57498e-05
256	0.0263	270.629	209.351	0.000370671	8.57936e-05
257	0.0263	269.33	208.391	0.000369655	8.57429e-05
258	0.0263	269.847	208.78	0.000370334	8.57702e-05
259	0.0263	269.346	208.394	0.0003694	8.57354e-05
260	0.0263	270.055	208.931	0.000370474	8.57777e-05
261	0.0263	270.019	208.905	0.000370427	8.57758e-05
262	0.0263	269.491	208.531	0.000370325	8.57556e-05
263	0.0263	269.222	208.319	0.000369904	8.57481e-05
264	0.0263	269.833	208.768	0.00037035	8.57702e-05
265	0.0263	269.334	208.402	0.00037003	8.57536e-05
266	0.0263	268.956	208.111	0.000369369	8.57288e-05
267	0.0263	269.331	208.4	0.000370011	8.57526e-05
268	0.0263	269.694	208.655	0.000369673	8.57489e-05
269	0.0263	270.378	209.169	0.000370609	8.57862e-05
270	0.0263	269.828	208.762	0.000370295	8.57688e-05
271	0.0263	269.952	208.852	0.00037024	8.57696e-05
272	0.0263	271.575	210.03	0.000370498	8.58019e-05
273	0.0263	270.318	209.126	0.000370631	8.57863e-05
274	0.0263	269.806	208.735	0.000369851	8.57563e-05
275	0.0263	271.283	209.833	0.000371144	8.58176e-05
276	0.0263	269.537	208.549	0.000370163	8.57606e-05
277	0.0263	270.101	208.963	0.00037044	8.57773e-05
278	0.0263	269.827	208.749	0.000369599	8.57492e-05
279	0.0263	271.396	209.916	0.000371183	8.58188e-05
280	0.0263	269.495	208.519	0.000370095	8.57577e-05
281	0.0263	269.27	208.354	0.000369971	8.57508e-05
282	0.0263	268.904	208.059	0.000368569	8.57052e-05
283	0.0263	270.277	209.082	0.000369934	8.57657e-05
284	0.0263	270.55	209.306	0.000370943	8.57916e-05
285	0.0263	269.054	208.194	0.000369753	8.57413e-05
286	0.0263	269.921	208.83	0.000370379	8.57727e-05
287	0.0263	268.891	208.065	0.000369243	8.57239e-05
288	0.0263	268.816	207.992	0.000368405	8.56989e-05
289	0.0263	269.98	208.872	0.000370336	8.57728e-05
290	0.0263	269.755	208.7	0.000369793	8.57533e-05
291	0.0263	269	208.153	0.000369814	8.57419e-05
292	0.0263	270.142	208.975	0.000369582	8.57535e-05
293	0.0263	271.17	209.749	0.000371087	8.58129e-05
294	0.0263	269.271	208.341	0.000369381	8.5734e-05
295	0.0263	270.296	209.104	0.000370539	8.57835e-05
296	0.0263	269.262	208.349	0.000369942	8.57499e-05
297	0.0263	269.967	208.866	0.000370304	8.57712e-05
298	0.0263	268.967	208.13	0.000369772	8.57412e-05
299	0.0263	269.992	208.883	0.000370376	8.5774e-05
300	0.0263	270.077	208.857	0.000366422	8.5662e-05
301	0.0263	272.708	210.88	0.000371997	8.58627e-05
302	0.0263	269.686	208.659	0.00037021	8.5764e-05
303	0.0263	269.791	208.736	0.000370316	8.57691e-05
304	0.0263	269.797	208.743	0.000370308	8.57689e-05
305	0.0263	270.697	209.401	0.000370774	8.57965e-05
306	0.0263	269.128	208.251	0.000369902	8.57468e-05
307	0.0263	269.984	208.879	0.000370435	8.57754e-05
308	0.0263	269.117	208.239	0.00036982	8.57444e-05
309	0.0263	268.961	208.124	0.000369801	8.57411e-05
310	0.0263	268.972	208.13	0.00036967	8.57376e-05
311	0.0263	269.163	208.275	0.000369876	8.57466e-05
312	0.0263	269.939	208.844	0.000370367	8.57729e-05
313	0.0263	269.13	208.245	0.00036972	8.5741e-05
314	0.0263	269.304	208.379	0.000369914	8.57492e-05
315	0.0263	269.722	208.686	0.000370281	8.57668e-05
316	0.0263	269.862	208.787	0.00037027	8.57689e-05
317	0.0263	270.114	208.974	0.000370516	8.57798e-05
318	0.0263	269.541	208.552	0.000370153	8.57606e-05
319	0.0263	269.13	208.251	0.000369893	8.57465e-05
320	0.0263	269.322	208.384	0.000369597	8.5741e-05
321	0.0263	270.033	208.916	0.000370459	8.57769e-05
322	0.0263	269.674	208.653	0.000370237	8.57651e-05
323	0.0263	270.179	209.023	0.000370498	8.57804e-05
324	0.0263	269.777	208.724	0.00037022	8.57674e-05
325	0.0263	269.623	208.61	0.000369968	8.57565e-05
326	0.0263	269.521	208.537	0.000370152	8.57603e-05
327	0.0263	269.461	208.493	0.000370118	8.57584e-05
328	0.0263	269.051	208.189	0.000369633	8.57389e-05
329	0.0263	269.868	208.793	0.000370245	8.57685e-05
330	0.0263	269.729	208.692	0.000370223	8.57654e-05
331	0.0263	270.238	209.065	0.000370534	8.57808e-05
332	0.0263	269.215	208.297	0.000369149	8.57262e-05
333	0.0263	269.185	208.292	0.000369924	8.57483e-05
334	0.0263	270.06	208.937	0.000370468	8.57778e-05
335	0.0263	270.045	208.925	0.000370463	8.57774e-05
336	0.0263	272.292	210.574	0.000371827	8.58514e-05
337	0.0263	269.233	208.327	0.000369916	8.57488e-05
338	0.0263	270.38	209.244	0.000371591	8.57651e-05
339	0.0263	269.308	208.361	0.000369118	8.57275e-05
340	0.0263	269.23	208.321	0.00036993	8.57492e-05
341	0.0263	271.089	209.677	0.000370547	8.57965e-05
342	0.0263	268.854	208.006	0.000367828	8.56833e-05
343	0.0263	269.572	208.541	0.000368696	8.57197e-05
344	0.0263	269.123	208.247	0.000369896	8.57467e-05
345	0.0263	269.309	208.382	0.000370017	8.57531e-05
346	0.0263	269.571	208.575	0.000370108	8.57612e-05
347	0.0263	271.283	209.832	0.000371009	8.58122e-05
348	0.0263	270.647	209.358	0.000370374	8.57844e-05
349	0.0263	269.024	208.146	0.000368562	8.57071e-05
350	0.0263	271.078	209.685	0.000371091	8.58114e-05
351	0.0263	269.704	208.674	0.000370215	8.57651e-05
352	0.0263	270.448	209.222	0.000370698	8.57907e-05
353	0.0263	269.099	208.22	0.000369455	8.57334e-05
354	0.0263	269.057	208.195	0.000369739	8.5741e-05
355	0.0263	271.205	209.778	0.000371165	8.58158e-05
356	0.0263	269.067	208.206	0.000369879	8.57451e-05
357	0.0263	269.496	208.522	0.000370135	8.57592e-05
358	0.0263	269.353	208.399	0.000369281	8.57328e-05
359	0.0263	270.143	208.997	0.000370514	8.57801e-05
360	0.0263	269.367	208.424	0.000370062	8.57555e-05
361	0.0263	269.111	208.237	0.000369858	8.57453e-05
362	0.0263	269.724	208.686	0.000370279	8.57673e-05
363	0.0263	270.843	209.505	0.000370705	8.57988e-05
364	0.0263	272.63	210.818	0.000371892	8.58587e-05
365	0.0263	269.361	208.423	0.000370068	8.57548e-05
366	0.0263	268.966	208.13	0.000369816	8.57418e-05
367	0.0263	269.699	208.656	0.00036957	8.57466e-05
368	0.0263	269.276	208.357	0.00036991	8.57493e-05
369	0.0263	269.017	208.169	0.000369838	8.57434e-05
370	0.0263	269.15	208.266	0.00036992	8.57479e-05
371	0.0263	269.385	208.437	0.00036997	8.57528e-05
372	0.0263	270.848	209.512	0.000370785	8.57993e-05
373	0.0263	269.482	208.506	0.000369894	8.57521e-05
374	0.0263	269.365	208.425	0.00037006	8.57544e-05
375	0.0263	269.044	208.188	0.000369805	8.57429e-05
376	0.0263	269.424	208.469	0.000370093	8.57569e-05
377	0.0263	270.003	208.894	0.000370424	8.57755e-05
378	0.0263	269.233	208.313	0.000369352	8.57331e-05
379	0.0263	270.902	209.553	0.000370991	8.58062e-05
380	0.0263	273.236	211.266	0.000372322	8.58804e-05
381	0.0263	269.213	208.3	0.000369358	8.57328e-05
382	0.0263	269.764	208.719	0.000370303	8.57683e-05
383	0.0263	270.075	208.944	0.000370318	8.57738e-05
384	0.0263	269.279	208.362	0.000369996	8.57522e-05
385	0.0263	269.104	208.232	0.000369847	8.57448e-05
386	0.0263	270.172	209.011	0.000370303	8.5775e-05
387	0.0263	269.148	208.266	0.000369921	8.5748e-05
388	0.0263	269.107	208.235	0.000369884	8.57457e-05
389	0.0263	269.146	208.265	0.000369934	8.5747e-05
390	0.0263	270.292	209.107	0.000370606	8.57854e-05
391	0.0263	269.069	208.203	0.000369706	8.57404e-05
392	0.0263	271.402	209.891	0.00036998	8.57854e-05
393	0.0263	269.029	208.178	0.000369855	8.57439e-05
394	0.0263	271.342	209.879	0.000371249	8.58203e-05
395	0.0263	270.66	209.323	0.000368394	8.57284e-05
396	0.0263	269.984	208.878	0.00037031	8.57717e-05
397	0.0263	269.014	208.166	0.000369784	8.57416e-05
398	0.0263	269.577	208.58	0.000370152	8.57613e-05
399	0.0263	269.151	208.265	0.000369824	8.5745e-05
400	0.0263	268.963	208.129	0.000369809	8.57417e-05
401	0.0263	270.68	209.393	0.000370856	8.57985e-05
402	0.0263	271.213	209.784	0.000371172	8.58161e-05
403	0.0263	269.329	208.399	0.000370041	8.5754e-05
404	0.0263	271.306	209.852	0.000371225	8.5819e-05
405	0.0263	269.189	208.295	0.000369935	8.57489e-05
406	0.0263	269.14	208.259	0.000369896	8.57467e-05
407	0.0263	269.705	208.673	0.000370157	8.57633e-05
408	0.0263	272.141	210.463	0.000371591	8.58425e-05
409	0.0263	269.437	208.476	0.000370004	8.57545e-05
410	0.0263	272.214	210.497	0.000370755	8.58192e-05
411	0.0263	269.298	208.359	0.000369425	8.5736e-05
412	0.0263	269.917	208.832	0.000370369	8.57719e-05
413	0.0263	269.244	208.336	0.00036996	8.57507e-05
414	0.0263	269.17	208.269	0.000369368	8.57328e-05
415	0.0263	269.293	208.348	0.000368999	8.57239e-05
416	0.0263	269.41	208.435	0.000369009	8.57261e-05
417	0.0263	269.04	208.185	0.000369862	8.57443e-05
418	0.0263	269.515	208.536	0.000370148	8.57601e-05
419	0.0263	270.372	209.166	0.000370666	8.57885e-05
420	0.0263	269.737	208.699	0.000370269	8.57671e-05
421	0.0263	270.836	209.5	0.000370613	8.57941e-05
422	0.0263	272.041	210.396	0.000371704	8.58402e-05
423	0.0263	272.186	210.498	0.000371754	8.5848e-05
424	0.0263	269.228	208.303	0.000368986	8.57226e-05
425	0.0263	271.377	209.903	0.000371206	8.58197e-05
426	0.0263	270.235	209.066	0.000370588	8.57839e-05
427	0.0263	270.575	209.315	0.000370789	8.57953e-05
428	0.0263	269.15	208.261	0.00036964	8.57401e-05
429	0.0263	270.395	209.154	0.000369388	8.57526e-05
430	0.0263	271.362	209.893	0.00037123	8.58202e-05
431	0.0263	269.437	208.475	0.000369986	8.57557e-05
432	0.0263	274.598	212.266	0.000373147	8.59242e-05
433	0.0263	271.69	210.115	0.000370624	8.58084e-05
434	0.0263	269.65	208.576	0.000367693	8.56923e-05
435	0.0263	269.388	208.441	0.000369999	8.57535e-05
436	0.0263	269.932	208.842	0.000370381	8.57734e-05
437	0.0263	269.199	208.302	0.000369922	8.57488e-05
438	0.0263	269.194	208.294	0.000369707	8.57425e-05
439	0.0263	269.561	208.508	0.000367399	8.56821e-05
440	0.0263	269.193	208.299	0.000369956	8.57494e-05
441	0.0263	270.245	209.068	0.000370492	8.57832e-05
442	0.0263	273.245	211.274	0.000372387	8.58825e-05
443	0.0263	269.544	208.552	0.000369985	8.5758e-05
444	0.0263	271.604	210.071	0.000371372	8.5828e-05
445	0.0263	269.542	208.552	0.000369979	8.57561e-05
446	0.0263	270.367	209.16	0.000370599	8.57884e-05
447	0.0263	269.632	208.622	0.000370214	8.57637e-05
448	0.0263	269.719	208.681	0.000370036	8.57608e-05
449	0.0263	269.671	208.633	0.000369582	8.57469e-05
450	0.0263	269.29	208.367	0.000369964	8.57529e-05
451	0.0263	268.874	208.032	0.000368482	8.57022e-05
452	0.0263	269.626	208.616	0.000370164	8.57624e-05
453	0.0263	269.574	208.574	0.000369947	8.57555e-05
454	0.0263	269.115	208.24	0.000369915	8.57472e-05
455	0.0263	270.666	209.364	0.000370048	8.57758e-05
456	0.0263	269.058	208.197	0.000369823	8.57441e-05
457	0.0263	270.44	209.21	0.000370473	8.57842e-05
458	0.0263	269.392	208.446	0.000370066	8.57556e-05
459	0.0263	269.275	208.36	0.000369996	8.57522e-05
460	0.0263	269.565	208.57	0.000370101	8.57621e-05
461	0.0263	269.973	208.858	0.000369759	8.57566e-05
462	0.0263	272.143	210.463	0.000371725	8.58467e-05
463	0.0263	270.26	209.083	0.000370577	8.57842e-05
464	0.0263	269.073	208.211	0.000369881	8.57449e-05
465	0.0263	269.072	208.188	0.00036902	8.57212e-05
466	0.0263	269.439	208.467	0.00036957	8.57427e-05
467	0.0263	269.335	208.39	0.000369802	8.57489e-05
468	0.0263	269.922	208.824	0.000370087	8.5765e-05
469	0.0263	268.995	208.153	0.000369847	8.57429e-05
470	0.0263	269.065	208.203	0.000369831	8.57451e-05
471	0.0263	269.394	208.446	0.000370058	8.57558e-05
472	0.0263	269.646	208.632	0.000370194	8.5764e-05
473	0.0263	269.966	208.867	0.000370387	8.57742e-05
474	0.0263	269.86	208.787	0.000370288	8.57709e-05
475	0.0263	269.335	208.4	0.000369909	8.57517e-05
476	0.0263	271.097	209.699	0.00037106	8.58108e-05
477	0.0263	270.491	209.25	0.000370687	8.57922e-05
478	0.0263	269.091	208.221	0.000369819	8.57441e-05
479	0.0263	272.244	210.541	0.000371794	8.58503e-05
480	0.0263	270.429	209.204	0.000370657	8.57892e-05
481	0.0263	269.737	208.684	0.000369598	8.57483e-05
482	0.0263	270.822	209.483	0.000370304	8.57857e-05
483	0.0263	270.085	208.955	0.000370465	8.57785e-05
484	0.0263	269.166	208.277	0.000369899	8.57476e-05
485	0.0263	270.313	209.122	0.000370614	8.57863e-05
486	0.0263	268.907	208.074	0.000369235	8.57247e-05
487	0.0263	275.413	212.863	0.000373544	8.59476e-05
488	0.0263	269.645	208.63	0.000370182	8.5763e-05
489	0.0263	270.781	209.448	0.000370081	8.57787e-05
490	0.0263	270.06	208.937	0.000370492	8.57787e-05
491	0.0263	268.989	208.147	0.000369785	8.57428e-05
492	0.0263	269.07	208.208	0.000369875	8.57448e-05
493	0.0263	269.488	208.514	0.000370058	8.57573e-05
494	0.0263	271.208	209.776	0.000371103	8.58141e-05
495	0.0263	274.211	211.986	0.000372947	8.59108e-05
496	0.0263	269.574	208.579	0.000370149	8.57609e-05
497	0.0263	269.971	208.873	0.000370459	8.57748e-05
498	0.0263	271.343	209.88	0.000371227	8.58202e-05
499	0.0263	273.784	211.668	0.000372663	8.58983e-05
