Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
232	0.0026	284.076	219.038	0.000375705	8.61183e-05
233	0.0026	298.507	229.526	0.000384689	8.65667e-05
234	0.0026	294.208	226.334	0.000380701	8.63917e-05
235	0.0026	287.386	221.544	0.000379204	8.62007e-05
236	0.0026	287.027	221.201	0.0003782	8.62329e-05
237	0.0026	287.407	221.559	0.000379312	8.61874e-05
238	0.0026	298.109	229.267	0.000383972	8.64949e-05
239	0.0026	281.671	217.348	0.000375563	8.60746e-05
240	0.0026	290.348	223.612	0.000379491	8.63149e-05
241	0.0026	284.887	219.699	0.000377739	8.61931e-05
242	0.0026	286.716	221.008	0.000378195	8.62312e-05
243	0.0026	292.824	225.405	0.000381257	8.63971e-05
244	0.0026	293.228	225.754	0.000382337	8.64305e-05
245	0.0026	286.536	220.995	0.000378512	8.61574e-05
246	0.0026	289.878	223.319	0.000379979	8.6314e-05
247	0.0026	286.583	220.979	0.000379331	8.62292e-05
248	0.0026	290.155	223.402	0.000378158	8.62616e-05
249	0.0026	291.04	224.086	0.000379399	8.63202e-05
250	0.0026	298.988	229.732	0.000382925	8.65108e-05
251	0.0026	291.649	224.555	0.000380948	8.63514e-05
252	0.0026	288.81	222.487	0.000378585	8.62633e-05
253	0.0026	288.811	222.523	0.000379043	8.62657e-05
254	0.0026	286.991	221.154	0.000379151	8.62248e-05
255	0.0026	294.808	226.864	0.000382223	8.64149e-05
256	0.0026	288.408	222.18	0.000378555	8.62369e-05
257	0.0026	292.895	225.556	0.00038221	8.6378e-05
258	0.0026	295.578	227.447	0.000383788	8.65088e-05
259	0.0026	293.851	226.17	0.000381761	8.64258e-05
260	0.0026	282.091	217.798	0.000377764	8.60589e-05
261	0.0026	286.854	221.043	0.000376632	8.61822e-05
262	0.0026	292.748	225.405	0.00038189	8.64186e-05
263	0.0026	293.866	226.169	0.000381809	8.64269e-05
264	0.0026	289.016	222.699	0.000379463	8.62612e-05
265	0.0026	290.208	223.48	0.00037918	8.63003e-05
266	0.0026	287.713	221.761	0.00037925	8.62779e-05
267	0.0026	292.084	224.841	0.000379933	8.63465e-05
268	0.0026	287.937	221.531	0.000378201	8.62406e-05
269	0.0026	289.928	223.271	0.000379291	8.63003e-05
270	0.0026	284.417	219.444	0.000378521	8.61722e-05
271	0.0026	292.641	225.288	0.000381232	8.63762e-05
272	0.0026	282.89	218.213	0.000375662	8.6097e-05
273	0.0026	287.006	221.182	0.000377334	8.62066e-05
274	0.0026	288.612	222.335	0.000378069	8.6248e-05
275	0.0026	289.833	223.122	0.00037941	8.63068e-05
276	0.0026	289.066	222.639	0.00037882	8.62745e-05
277	0.0026	296.026	227.856	0.00038468	8.64374e-05
278	0.0026	290.106	223.366	0.000378576	8.62779e-05
279	0.0026	291.606	224.466	0.000379206	8.63163e-05
280	0.0026	285.36	220.177	0.000379914	8.6167e-05
281	0.0026	291.384	224.515	0.00038225	8.63261e-05
282	0.0026	296.622	228.14	0.000383126	8.6498e-05
283	0.0026	289.657	223.142	0.000380378	8.6316e-05
284	0.0026	282.365	217.842	0.000376286	8.61174e-05
285	0.0026	284.948	219.722	0.00037741	8.61854e-05
286	0.0026	286.488	220.793	0.000377166	8.61943e-05
287	0.0026	291.493	224.45	0.000380832	8.63683e-05
288	0.0026	284.583	219.351	0.000376422	8.61488e-05
289	0.0026	287.727	221.751	0.000379288	8.62779e-05
290	0.0026	287.814	221.789	0.000379049	8.62703e-05
291	0.0026	286.037	220.522	0.000378093	8.62017e-05
292	0.0026	289.131	222.789	0.000380224	8.6325e-05
293	0.0026	284.141	219.129	0.000376733	8.61541e-05
294	0.0026	287.489	221.564	0.000378829	8.62604e-05
295	0.0026	293.906	226.139	0.00038091	8.63961e-05
296	0.0026	289.745	223.146	0.000378926	8.62871e-05
297	0.0026	301.849	231.805	0.000384053	8.65784e-05
298	0.0026	291.314	224.344	0.000380533	8.63592e-05
299	0.0026	294.382	226.471	0.000380998	8.6404e-05
300	0.0026	286.634	220.918	0.000377701	8.62002e-05
301	0.0026	283.906	218.947	0.000375897	8.60951e-05
302	0.0026	290.366	223.594	0.000378899	8.62939e-05
303	0.0026	283.498	218.678	0.000376781	8.6148e-05
304	0.0026	286.939	221.081	0.000376608	8.61773e-05
305	0.0026	288.37	222.198	0.000378766	8.62688e-05
