Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
464	0.7529	385.449	288.346	0.000391653	8.72616e-05
465	0.7529	388.679	290.555	0.00040582	8.77465e-05
466	0.7529	386.847	289.51	0.00040749	8.77432e-05
467	0.7529	384.929	288.198	0.000404192	8.7589e-05
468	0.7529	380.586	285.01	0.000402782	8.76557e-05
469	0.7529	390.671	292.197	0.000409783	8.77765e-05
470	0.7529	387.267	289.712	0.000405937	8.77147e-05
471	0.7529	391.991	292.196	0.000398228	8.75665e-05
472	0.7529	391.582	292.597	0.000407311	8.7664e-05
473	0.7529	384.092	287.287	0.00040058	8.75922e-05
474	0.7529	401.743	298.852	0.000407506	8.77785e-05
475	0.7529	388.263	290.299	0.000406247	8.77262e-05
476	0.7529	390.887	292.367	0.000410658	8.77846e-05
477	0.7529	389.154	290.746	0.000402773	8.76081e-05
478	0.7529	395.51	295.165	0.000407816	8.77851e-05
479	0.7529	389.818	291.171	0.000398487	8.74518e-05
480	0.7529	390.731	291.652	0.000404154	8.76995e-05
481	0.7529	387.589	289.818	0.00039703	8.74355e-05
482	0.7529	400.055	297.699	0.000404983	8.77559e-05
483	0.7529	378.588	283.833	0.000392685	8.72351e-05
484	0.7529	387.131	289.721	0.000407669	8.7742e-05
485	0.7529	406.706	303.319	0.000418416	8.78478e-05
486	0.7529	391.091	291.894	0.000402571	8.76978e-05
487	0.7529	390.228	291.372	0.000402461	8.76505e-05
488	0.7529	387.751	290.017	0.000407011	8.77458e-05
489	0.7529	385.674	289.058	0.000404879	8.76335e-05
490	0.7529	384.761	288.194	0.000407947	8.77029e-05
491	0.7529	389.712	290.91	0.000399815	8.75842e-05
492	0.7529	395.273	295	0.000408568	8.77811e-05
493	0.7529	386.211	288.648	0.000402293	8.76473e-05
494	0.7529	382.394	286.808	0.000408165	8.76696e-05
495	0.7529	383.194	286.985	0.000404981	8.76713e-05
496	0.7529	381.414	286.147	0.000408675	8.76351e-05
497	0.7529	375.656	281.838	0.000397449	8.74119e-05
498	0.7529	390.563	291.942	0.000407923	8.76998e-05
499	0.7529	390.996	292.016	0.000406335	8.77556e-05
